video,site,track_id,label,kind,n_frames,span_s,mean_conf,topk_conf,mean_box_px,first_frame,last_frame,gt_overlap_frames
AquaCultureRd_TON_12.03.25_LS,TON,2226,0,false,1,0.02,0.0216,0.0216,1135.7,6375,6375,0
AquaCultureRd_TON_12.03.25_LS,TON,2227,0,false,2,0.4,0.0308,0.0308,874.8,6398,6421,0
AquaCultureRd_TON_12.03.25_LS,TON,2228,0,false,4,0.07,0.2104,0.2104,1737.5,6423,6426,0
AquaCultureRd_TON_12.03.25_LS,TON,2229,0,false,2,0.52,0.0382,0.0382,647.4,6429,6459,0
AquaCultureRd_TON_12.03.25_LS,TON,2230,0,false,5,0.4,0.0386,0.0386,1114.0,6474,6497,0
AquaCultureRd_TON_12.03.25_LS,TON,2231,0,false,1,0.02,0.0215,0.0215,607.0,6475,6475,0
AquaCultureRd_TON_12.03.25_LS,TON,2232,0,false,1,0.02,0.0323,0.0323,910.8,6479,6479,0
AquaCultureRd_TON_12.03.25_LS,TON,2233,0,false,1,0.02,0.0362,0.0362,723.8,6492,6492,0
AquaCultureRd_TON_12.03.25_LS,TON,2234,0,false,1,0.02,0.0512,0.0512,557.9,6497,6497,0
AquaCultureRd_TON_12.03.25_LS,TON,2235,0,false,2,0.02,0.1015,0.1015,1359.7,6502,6502,0
AquaCultureRd_TON_12.03.25_LS,TON,2236,0,false,2,0.03,0.0738,0.0738,762.0,6505,6506,0
AquaCultureRd_TON_12.03.25_LS,TON,2237,0,false,2,0.1,0.03,0.03,717.8,6527,6532,0
AquaCultureRd_TON_12.03.25_LS,TON,2238,0,false,2,0.13,0.0352,0.0352,682.7,6533,6540,0
AquaCultureRd_TON_12.03.25_LS,TON,2239,0,false,1,0.02,0.0325,0.0325,1993.4,6550,6550,0
AquaCultureRd_TON_12.03.25_LS,TON,2240,0,false,14,0.97,0.1037,0.1578,560.1,6565,6622,0
AquaCultureRd_TON_12.03.25_LS,TON,2241,0,false,34,0.82,0.1995,0.4456,501.4,6574,6622,0
AquaCultureRd_TON_12.03.25_LS,TON,2242,0,false,3,0.05,0.1699,0.1699,1223.3,6576,6578,0
AquaCultureRd_TON_12.03.25_LS,TON,2243,0,false,2,0.03,0.0359,0.0359,1110.3,6580,6581,0
AquaCultureRd_TON_12.03.25_LS,TON,2244,0,false,1,0.02,0.0473,0.0473,768.9,6585,6585,0
AquaCultureRd_TON_12.03.25_LS,TON,2245,0,false,1,0.02,0.0375,0.0375,2175.3,6591,6591,0
AquaCultureRd_TON_12.03.25_LS,TON,2246,0,false,1,0.02,0.0715,0.0715,727.7,6597,6597,0
AquaCultureRd_TON_12.03.25_LS,TON,2247,0,false,1,0.02,0.0525,0.0525,546.2,6630,6630,0
AquaCultureRd_TON_12.03.25_LS,TON,2248,0,false,1,0.02,0.0401,0.0401,438.1,6631,6631,0
AquaCultureRd_TON_12.03.25_LS,TON,2249,0,false,1,0.02,0.0788,0.0788,660.2,6660,6660,0
AquaCultureRd_TON_12.03.25_LS,TON,2250,0,false,1,0.02,0.0219,0.0219,746.1,6664,6664,0
AquaCultureRd_TON_12.03.25_LS,TON,2251,0,false,7,0.47,0.1404,0.1878,888.9,6674,6701,0
AquaCultureRd_TON_12.03.25_LS,TON,2252,0,false,1,0.02,0.0436,0.0436,1197.2,6752,6752,0
AquaCultureRd_TON_12.03.25_LS,TON,2253,0,false,3,0.15,0.038,0.038,2014.9,6753,6761,0
AquaCultureRd_TON_12.03.25_LS,TON,2254,0,false,1,0.02,0.1112,0.1112,896.1,6805,6805,0
AquaCultureRd_TON_12.03.25_LS,TON,2255,0,false,3,0.7,0.0256,0.0256,843.9,6805,6846,0
AquaCultureRd_TON_12.03.25_LS,TON,2256,0,false,1,0.02,0.0224,0.0224,1419.3,6820,6820,0
AquaCultureRd_TON_12.03.25_LS,TON,2257,0,false,1,0.02,0.0295,0.0295,732.8,6885,6885,0
AquaCultureRd_TON_12.03.25_LS,TON,2258,0,false,1,0.02,0.0269,0.0269,752.5,6890,6890,0
AquaCultureRd_TON_12.03.25_LS,TON,2259,0,false,7,0.85,0.0319,0.0363,761.7,6895,6945,0
AquaCultureRd_TON_12.03.25_LS,TON,2260,0,false,4,0.12,0.033,0.033,1036.0,6909,6915,0
AquaCultureRd_TON_12.03.25_LS,TON,2261,0,false,2,0.07,0.0364,0.0364,912.1,6930,6933,0
AquaCultureRd_TON_12.03.25_LS,TON,2262,0,false,1,0.02,0.0481,0.0481,945.7,7056,7056,0
AquaCultureRd_TON_12.03.25_LS,TON,2263,0,false,1,0.02,0.1826,0.1826,882.3,7070,7070,0
AquaCultureRd_TON_12.03.25_LS,TON,2264,0,false,1,0.02,0.0366,0.0366,907.2,7100,7100,0
AquaCultureRd_TON_12.03.25_LS,TON,2265,0,false,1,0.02,0.1619,0.1619,942.6,7108,7108,0
AquaCultureRd_TON_12.03.25_LS,TON,2266,0,false,1,0.02,0.0324,0.0324,1075.1,7121,7121,0
AquaCultureRd_TON_12.03.25_LS,TON,2267,0,false,1,0.02,0.0256,0.0256,833.3,7174,7174,0
AquaCultureRd_TON_12.03.25_LS,TON,2268,0,false,1,0.02,0.0299,0.0299,884.0,7177,7177,0
AquaCultureRd_TON_12.03.25_LS,TON,2269,0,false,1,0.02,0.0384,0.0384,855.3,7198,7198,0
AquaCultureRd_TON_12.03.25_LS,TON,2270,0,false,1,0.02,0.0267,0.0267,1438.1,7214,7214,0
AquaCultureRd_TON_12.03.25_LS,TON,2271,0,false,2,0.07,0.1007,0.1007,745.4,7229,7232,0
AquaCultureRd_TON_12.03.25_LS,TON,2272,0,false,10,0.47,0.0336,0.0441,893.2,7264,7291,0
AquaCultureRd_TON_12.03.25_LS,TON,2273,0,false,2,0.02,0.0272,0.0272,235.7,7273,7273,0
AquaCultureRd_TON_12.03.25_LS,TON,2274,0,false,2,0.2,0.0319,0.0319,640.9,7277,7288,0
AquaCultureRd_TON_12.03.25_LS,TON,2275,0,false,1,0.02,0.0258,0.0258,997.2,7325,7325,0
AquaCultureRd_TON_12.03.25_LS,TON,2276,0,false,2,0.13,0.0222,0.0222,800.8,7332,7339,0
AquaCultureRd_TON_12.03.25_LS,TON,2277,0,false,2,0.03,0.0338,0.0338,1499.0,7333,7334,0
AquaCultureRd_TON_12.03.25_LS,TON,2278,0,false,1,0.02,0.0804,0.0804,846.1,7387,7387,0
AquaCultureRd_TON_12.03.25_LS,TON,2279,0,false,1,0.02,0.043,0.043,1156.5,7399,7399,0
AquaCultureRd_TON_12.03.25_LS,TON,2280,0,false,3,0.03,0.0446,0.0446,1076.1,7445,7446,0
AquaCultureRd_TON_12.03.25_LS,TON,2281,0,false,1,0.02,0.0204,0.0204,1203.0,7446,7446,0
AquaCultureRd_TON_12.03.25_LS,TON,2282,0,false,1,0.02,0.0207,0.0207,325.9,7460,7460,0
AquaCultureRd_TON_12.03.25_LS,TON,2283,0,false,1,0.02,0.0218,0.0218,1566.9,7461,7461,0
AquaCultureRd_TON_12.03.25_LS,TON,2284,0,false,2,0.02,0.0235,0.0235,1019.5,7473,7473,0
AquaCultureRd_TON_12.03.25_LS,TON,2285,0,false,5,0.03,0.0783,0.0783,629.1,7504,7505,0
AquaCultureRd_TON_12.03.25_LS,TON,2286,0,false,1,0.02,0.0354,0.0354,1943.7,7514,7514,0
AquaCultureRd_TON_12.03.25_LS,TON,2287,0,false,1,0.02,0.033,0.033,501.7,7524,7524,0
AquaCultureRd_TON_12.03.25_LS,TON,2288,0,false,2,0.1,0.0272,0.0272,915.2,7535,7540,0
AquaCultureRd_TON_12.03.25_LS,TON,2289,0,false,1,0.02,0.0673,0.0673,510.3,7538,7538,0
AquaCultureRd_TON_12.03.25_LS,TON,2290,0,false,3,0.15,0.0553,0.0553,993.7,7587,7595,0
AquaCultureRd_TON_12.03.25_LS,TON,2291,0,false,2,0.02,0.0224,0.0224,322.8,7600,7600,0
AquaCultureRd_TON_12.03.25_LS,TON,2292,0,false,3,0.15,0.049,0.049,588.4,7612,7620,0
AquaCultureRd_TON_12.03.25_LS,TON,2293,0,false,2,0.05,0.0832,0.0832,1939.0,7652,7654,0
AquaCultureRd_TON_12.03.25_LS,TON,2294,0,false,2,0.18,0.0382,0.0382,359.7,7672,7682,0
AquaCultureRd_TON_12.03.25_LS,TON,2295,0,false,4,0.23,0.0333,0.0333,403.7,7698,7711,0
AquaCultureRd_TON_12.03.25_LS,TON,2296,0,false,1,0.02,0.0229,0.0229,761.8,7702,7702,0
AquaCultureRd_TON_12.03.25_LS,TON,2297,0,false,12,0.27,0.0509,0.0824,3848.3,7706,7721,0
AquaCultureRd_TON_12.03.25_LS,TON,2298,0,false,3,0.07,0.0779,0.0779,3768.5,7720,7723,0
AquaCultureRd_TON_12.03.25_LS,TON,2299,0,false,8,0.03,0.0356,0.042,245.1,7763,7764,0
AquaCultureRd_TON_12.03.25_LS,TON,2300,0,false,26,0.68,0.0613,0.1462,373.7,7766,7806,0
AquaCultureRd_TON_12.03.25_LS,TON,2301,0,false,4,0.2,0.0532,0.0532,395.3,7781,7792,0
AquaCultureRd_TON_12.03.25_LS,TON,2302,0,false,1,0.02,0.0405,0.0405,242.1,7797,7797,0
AquaCultureRd_TON_12.03.25_LS,TON,2303,0,false,3,0.03,0.0261,0.0261,305.5,7806,7807,0
AquaCultureRd_TON_12.03.25_LS,TON,2304,0,false,1,0.02,0.0597,0.0597,412.0,7832,7832,0
AquaCultureRd_TON_12.03.25_LS,TON,2305,0,false,5,0.17,0.0452,0.0452,332.8,7834,7843,0
AquaCultureRd_TON_12.03.25_LS,TON,2306,0,false,2,0.03,0.0379,0.0379,617.9,7839,7840,0
AquaCultureRd_TON_12.03.25_LS,TON,2307,0,false,1,0.02,0.0234,0.0234,1073.7,7853,7853,0
AquaCultureRd_TON_12.03.25_LS,TON,2308,0,false,1,0.02,0.1108,0.1108,538.3,7908,7908,0
AquaCultureRd_TON_12.03.25_LS,TON,2309,0,false,1,0.02,0.0264,0.0264,1063.7,7916,7916,0
AquaCultureRd_TON_12.03.25_LS,TON,2310,0,false,1,0.02,0.0201,0.0201,2010.5,7980,7980,0
AquaCultureRd_TON_12.03.25_LS,TON,2311,0,false,17,0.82,0.0774,0.1611,686.7,8023,8071,0
AquaCultureRd_TON_12.03.25_LS,TON,2312,0,false,3,0.08,0.0552,0.0552,557.2,8026,8030,0
AquaCultureRd_TON_12.03.25_LS,TON,2313,0,false,1,0.02,0.1101,0.1101,392.7,8030,8030,0
AquaCultureRd_TON_12.03.25_LS,TON,2314,0,false,1,0.02,0.0938,0.0938,556.0,8046,8046,0
AquaCultureRd_TON_12.03.25_LS,TON,2315,0,false,3,0.03,0.1209,0.1209,901.6,8071,8072,0
AquaCultureRd_TON_12.03.25_LS,TON,2316,0,false,1,0.02,0.3751,0.3751,436.2,8114,8114,0
AquaCultureRd_TON_12.03.25_LS,TON,2317,0,false,2,0.03,0.0605,0.0605,340.3,8115,8116,0
AquaCultureRd_TON_12.03.25_LS,TON,2318,0,false,1,0.02,0.0583,0.0583,778.0,8115,8115,0
AquaCultureRd_TON_12.03.25_LS,TON,2319,0,false,3,0.03,0.1282,0.1282,490.4,8119,8120,0
AquaCultureRd_TON_12.03.25_LS,TON,2320,0,false,1,0.02,0.0585,0.0585,718.4,8122,8122,0
AquaCultureRd_TON_12.03.25_LS,TON,2321,0,false,1,0.02,0.0289,0.0289,454.1,8128,8128,0
AquaCultureRd_TON_12.03.25_LS,TON,2322,0,false,1,0.02,0.0498,0.0498,1221.6,8132,8132,0
AquaCultureRd_TON_12.03.25_LS,TON,2323,0,false,2,0.02,0.0498,0.0498,1067.6,8220,8220,0
AquaCultureRd_TON_12.03.25_LS,TON,2324,0,false,1,0.02,0.0212,0.0212,779.1,8225,8225,0
AquaCultureRd_TON_12.03.25_LS,TON,2325,0,false,1,0.02,0.0236,0.0236,383.3,8294,8294,0
AquaCultureRd_TON_12.03.25_LS,TON,2326,0,false,1,0.02,0.0842,0.0842,4713.6,8328,8328,0
AquaCultureRd_TON_12.03.25_LS,TON,2327,0,false,1,0.02,0.0205,0.0205,191.2,8354,8354,0
AquaCultureRd_TON_12.03.25_LS,TON,2328,0,false,2,0.03,0.058,0.058,622.7,8421,8422,0
AquaCultureRd_TON_12.03.25_LS,TON,2329,0,false,39,0.93,0.0712,0.2303,826.5,8615,8670,0
AquaCultureRd_TON_12.03.25_LS,TON,2330,0,false,5,0.02,0.0582,0.0582,531.4,8632,8632,0
AquaCultureRd_TON_12.03.25_LS,TON,2331,0,false,23,1.18,0.0762,0.1858,817.1,8643,8713,0
AquaCultureRd_TON_12.03.25_LS,TON,2332,0,false,3,0.07,0.0634,0.0634,550.3,8656,8659,0
AquaCultureRd_TON_12.03.25_LS,TON,2333,0,false,13,0.28,0.0455,0.075,641.6,8679,8695,0
AquaCultureRd_TON_12.03.25_LS,TON,2334,0,false,2,0.02,0.0267,0.0267,486.6,8686,8686,0
AquaCultureRd_TON_12.03.25_LS,TON,2335,0,false,5,0.28,0.0631,0.0631,793.7,8694,8710,0
AquaCultureRd_TON_12.03.25_LS,TON,2336,0,false,2,0.03,0.0695,0.0695,624.8,8694,8695,0
AquaCultureRd_TON_12.03.25_LS,TON,2337,0,false,1,0.02,0.036,0.036,543.8,8698,8698,0
AquaCultureRd_TON_12.03.25_LS,TON,2338,0,false,2,0.03,0.0495,0.0495,835.4,8700,8701,0
AquaCultureRd_TON_12.03.25_LS,TON,2339,0,false,1,0.02,0.026,0.026,383.6,8701,8701,0
AquaCultureRd_TON_12.03.25_LS,TON,2340,0,false,2,0.15,0.0252,0.0252,922.8,8731,8739,0
AquaCultureRd_TON_12.03.25_LS,TON,2341,0,false,1,0.02,0.0221,0.0221,1050.7,8733,8733,0
AquaCultureRd_TON_12.03.25_LS,TON,2342,0,false,2,0.08,0.063,0.063,661.0,8755,8759,0
AquaCultureRd_TON_12.03.25_LS,TON,2343,0,false,1,0.02,0.1647,0.1647,434.9,8759,8759,0
AquaCultureRd_TON_12.03.25_LS,TON,2344,0,false,1,0.02,0.0253,0.0253,815.3,8776,8776,0
AquaCultureRd_TON_12.03.25_LS,TON,2345,0,false,1,0.02,0.0351,0.0351,522.6,8786,8786,0
AquaCultureRd_TON_12.03.25_LS,TON,2346,0,false,3,0.2,0.0331,0.0331,941.2,8787,8798,0
AquaCultureRd_TON_12.03.25_LS,TON,2347,0,false,7,0.67,0.0361,0.0418,809.0,8803,8842,0
AquaCultureRd_TON_12.03.25_LS,TON,2348,0,false,8,0.22,0.3025,0.45,675.6,8808,8820,0
AquaCultureRd_TON_12.03.25_LS,TON,2349,0,false,2,0.12,0.0258,0.0258,685.4,8909,8915,0
AquaCultureRd_TON_12.03.25_LS,TON,2350,0,false,7,0.1,0.0634,0.0789,659.2,8961,8966,0
AquaCultureRd_TON_12.03.25_LS,TON,2351,0,false,1,0.02,0.0201,0.0201,612.3,8969,8969,0
AquaCultureRd_TON_12.03.25_LS,TON,2352,0,false,5,0.08,0.0323,0.0323,716.8,8993,8997,0
AquaCultureRd_TON_12.03.25_LS,TON,2353,0,false,1,0.02,0.0304,0.0304,162.2,8997,8997,0
AquaCultureRd_TON_12.03.25_LS,TON,2354,0,false,2,0.05,0.0892,0.0892,455.1,9011,9013,0
AquaCultureRd_TON_12.03.25_LS,TON,2355,0,false,2,0.13,0.0359,0.0359,1142.2,9068,9075,0
AquaCultureRd_TON_12.03.25_LS,TON,2356,0,false,1,0.02,0.0299,0.0299,5170.8,9075,9075,0
AquaCultureRd_TON_12.03.25_LS,TON,2357,0,false,6,0.62,0.1799,0.2091,1807.8,9104,9140,0
AquaCultureRd_TON_12.03.25_LS,TON,2358,0,false,1,0.02,0.1179,0.1179,218.2,9115,9115,0
AquaCultureRd_TON_12.03.25_LS,TON,2359,0,false,1,0.02,0.0224,0.0224,617.5,9127,9127,0
AquaCultureRd_TON_12.03.25_LS,TON,2360,0,false,4,0.07,0.0521,0.0521,1972.7,9129,9132,0
AquaCultureRd_TON_12.03.25_LS,TON,2361,0,false,3,0.05,0.0231,0.0231,756.4,9169,9171,0
AquaCultureRd_TON_12.03.25_LS,TON,2362,0,false,2,0.02,0.0469,0.0469,500.3,9175,9175,0
AquaCultureRd_TON_12.03.25_LS,TON,2363,0,false,1,0.02,0.0494,0.0494,312.4,9216,9216,0
AquaCultureRd_TON_12.03.25_LS,TON,2364,0,false,21,1.17,0.0534,0.1045,515.3,9236,9305,0
AquaCultureRd_TON_12.03.25_LS,TON,2365,0,false,6,0.2,0.0858,0.0986,593.0,9256,9267,0
AquaCultureRd_TON_12.03.25_LS,TON,2366,0,false,1,0.02,0.0252,0.0252,238.5,9273,9273,0
AquaCultureRd_TON_12.03.25_LS,TON,2367,0,false,4,0.1,0.0562,0.0562,670.4,9310,9315,0
AquaCultureRd_TON_12.03.25_LS,TON,2368,0,false,1,0.02,0.0955,0.0955,632.0,9366,9366,0
AquaCultureRd_TON_12.03.25_LS,TON,2369,0,false,32,1.02,0.0546,0.1256,544.5,9369,9429,0
AquaCultureRd_TON_12.03.25_LS,TON,2370,0,false,48,2.07,0.0595,0.1659,559.2,9384,9507,0
AquaCultureRd_TON_12.03.25_LS,TON,2371,0,false,1,0.02,0.0541,0.0541,513.9,9387,9387,0
AquaCultureRd_TON_12.03.25_LS,TON,2372,0,false,1,0.02,0.045,0.045,442.4,9446,9446,0
AquaCultureRd_TON_12.03.25_LS,TON,2373,0,false,15,1.07,0.0445,0.0675,457.9,9450,9513,0
AquaCultureRd_TON_12.03.25_LS,TON,2374,0,false,1,0.02,0.0246,0.0246,234.8,9491,9491,0
AquaCultureRd_TON_12.03.25_LS,TON,2375,0,false,1,0.02,0.0367,0.0367,449.4,9496,9496,0
AquaCultureRd_TON_12.03.25_LS,TON,2376,0,false,1,0.02,0.023,0.023,270.4,9541,9541,0
AquaCultureRd_TON_12.03.25_LS,TON,2377,0,false,3,0.07,0.0275,0.0275,381.9,9601,9604,0
AquaCultureRd_TON_12.03.25_LS,TON,2378,0,false,43,0.8,0.0998,0.2541,2874.9,9617,9664,0
AquaCultureRd_TON_12.03.25_LS,TON,2379,0,false,1,0.02,0.2402,0.2402,2820.7,9634,9634,0
AquaCultureRd_TON_12.03.25_LS,TON,2380,0,false,3,0.25,0.0533,0.0533,475.9,9672,9686,0
AquaCultureRd_TON_12.03.25_LS,TON,2381,0,false,22,0.77,0.0369,0.0591,552.3,9701,9746,0
AquaCultureRd_TON_12.03.25_LS,TON,2382,0,false,1,0.02,0.0435,0.0435,2503.7,9703,9703,0
AquaCultureRd_TON_12.03.25_LS,TON,2383,0,false,30,1.97,0.0431,0.0872,699.0,9728,9845,0
AquaCultureRd_TON_12.03.25_LS,TON,2384,0,false,11,0.33,0.0455,0.0644,481.4,9742,9761,0
AquaCultureRd_TON_12.03.25_LS,TON,2385,0,false,14,0.58,0.0558,0.0996,363.0,9768,9802,0
AquaCultureRd_TON_12.03.25_LS,TON,2386,0,false,7,0.13,0.0385,0.0451,186.1,9772,9779,0
AquaCultureRd_TON_12.03.25_LS,TON,2387,0,false,1,0.02,0.103,0.103,175.7,9779,9779,0
AquaCultureRd_TON_12.03.25_LS,TON,2388,0,false,1,0.02,0.0216,0.0216,215.6,9819,9819,0
AquaCultureRd_TON_12.03.25_LS,TON,2389,0,false,2,0.07,0.0518,0.0518,645.1,9825,9828,0
AquaCultureRd_TON_12.03.25_LS,TON,2390,0,false,1,0.02,0.0489,0.0489,331.1,9838,9838,0
AquaCultureRd_TON_12.03.25_LS,TON,2391,0,false,1,0.02,0.0238,0.0238,412.9,9845,9845,0
AquaCultureRd_TON_12.03.25_LS,TON,2392,0,false,1,0.02,0.0566,0.0566,221.5,9936,9936,0
AquaCultureRd_TON_12.03.25_LS,TON,2393,0,false,1,0.02,0.0633,0.0633,653.0,10087,10087,0
AquaCultureRd_TON_12.03.25_LS,TON,2394,0,false,1,0.02,0.12,0.12,349.3,10394,10394,0
AquaCultureRd_TON_12.03.25_LS,TON,2395,0,false,2,0.03,0.0631,0.0631,363.0,10585,10586,0
AquaCultureRd_TON_12.03.25_LS,TON,2396,0,false,10,0.2,0.1308,0.2168,736.2,10591,10602,0
AquaCultureRd_TON_12.03.25_LS,TON,2397,0,false,1,0.02,0.029,0.029,972.6,10602,10602,0
AquaCultureRd_TON_12.03.25_LS,TON,2398,0,false,3,0.12,0.0488,0.0488,413.5,10646,10652,0
AquaCultureRd_TON_12.03.25_LS,TON,2399,0,false,1,0.02,0.0242,0.0242,319.6,10824,10824,0
AquaCultureRd_TON_12.03.25_LS,TON,2400,0,false,1,0.02,0.0597,0.0597,1600.3,10955,10955,0
AquaCultureRd_TON_12.03.25_LS,TON,2401,0,false,1,0.02,0.2208,0.2208,698.6,10980,10980,0
AquaCultureRd_TON_12.03.25_LS,TON,2402,0,false,4,0.05,0.1148,0.1148,360.4,10990,10992,0
AquaCultureRd_TON_12.03.25_LS,TON,2403,0,false,1,0.02,0.0215,0.0215,3063.7,11447,11447,0
AquaCultureRd_TON_12.03.25_LS,TON,2404,0,false,1,0.02,0.1171,0.1171,1560.1,11586,11586,0
AquaCultureRd_TON_12.03.25_LS,TON,2405,0,false,6,0.05,0.0327,0.0348,195.3,11700,11702,0
AquaCultureRd_TON_12.03.25_LS,TON,2406,0,false,1,0.02,0.0272,0.0272,488.8,11746,11746,0
AquaCultureRd_TON_12.03.25_LS,TON,2407,0,false,1,0.02,0.0359,0.0359,201.8,11769,11769,0
AquaCultureRd_TON_12.03.25_LS,TON,2408,0,false,1,0.02,0.0305,0.0305,8557.3,11839,11839,0
AquaCultureRd_TON_12.03.25_LS,TON,2409,0,false,1,0.02,0.0347,0.0347,779.9,11881,11881,0
AquaCultureRd_TON_12.03.25_LS,TON,2410,0,false,3,0.15,0.0322,0.0322,437.6,11899,11907,0
AquaCultureRd_TON_12.03.25_LS,TON,2411,0,false,6,0.12,0.1175,0.1309,289.0,12110,12116,0
AquaCultureRd_TON_12.03.25_LS,TON,2412,0,false,1,0.02,0.0469,0.0469,520.7,12169,12169,0
AquaCultureRd_TON_12.03.25_LS,TON,2413,0,false,7,0.27,0.0622,0.0765,237.2,12232,12247,0
AquaCultureRd_TON_12.03.25_LS,TON,2414,0,false,2,0.03,0.1877,0.1877,212.0,12564,12565,0
AquaCultureRd_TON_12.03.25_LS,TON,2415,0,false,5,0.1,0.1263,0.1263,215.3,12564,12569,0
AquaCultureRd_TON_12.03.25_LS,TON,2416,0,false,1,0.02,0.0209,0.0209,293.7,12608,12608,0
AquaCultureRd_TON_12.03.25_LS,TON,2417,0,false,1,0.02,0.0464,0.0464,258.2,12900,12900,0
AquaCultureRd_TON_12.03.25_LS,TON,2418,0,false,10,0.07,0.0248,0.0285,302.5,13082,13085,0
AquaCultureRd_TON_12.03.25_LS,TON,2419,0,false,1,0.02,0.0295,0.0295,5916.2,13297,13297,0
AquaCultureRd_TON_12.03.25_LS,TON,2420,0,false,6,0.48,0.042,0.0459,321.1,13353,13381,0
AquaCultureRd_TON_12.03.25_LS,TON,2421,0,false,13,0.37,0.0594,0.1086,438.7,13468,13489,0
AquaCultureRd_TON_12.03.25_LS,TON,2422,0,false,1,0.02,0.0225,0.0225,987.0,13518,13518,0
AquaCultureRd_TON_12.03.25_LS,TON,2423,0,false,1,0.02,0.0922,0.0922,2374.4,13583,13583,0
AquaCultureRd_TON_12.03.25_LS,TON,2424,0,false,2,0.05,0.0326,0.0326,254.2,13650,13652,0
AquaCultureRd_TON_12.03.25_LS,TON,2425,0,false,3,0.32,0.0358,0.0358,877.2,13677,13695,0
AquaCultureRd_TON_12.03.25_LS,TON,2426,0,false,2,0.22,0.0321,0.0321,880.6,13690,13702,0
AquaCultureRd_TON_12.03.25_LS,TON,2427,0,false,3,0.05,0.105,0.105,1268.3,13713,13715,0
AquaCultureRd_TON_12.03.25_LS,TON,2428,0,false,5,0.08,0.0338,0.0338,808.9,13740,13744,0
AquaCultureRd_TON_12.03.25_LS,TON,2429,0,false,6,0.12,0.0572,0.0635,678.3,13875,13881,0
AquaCultureRd_TON_12.03.25_LS,TON,2430,0,false,2,0.03,0.0437,0.0437,617.0,13880,13881,0
AquaCultureRd_TON_12.03.25_LS,TON,2431,0,false,2,0.13,0.0555,0.0555,1952.0,13893,13900,0
AquaCultureRd_TON_12.03.25_LS,TON,2432,0,false,1,0.02,0.0907,0.0907,381.1,13917,13917,0
AquaCultureRd_TON_12.03.25_LS,TON,2433,0,false,4,0.53,0.0455,0.0455,763.1,13921,13952,0
AquaCultureRd_TON_12.03.25_LS,TON,2434,0,false,1,0.02,0.025,0.025,256.5,13998,13998,0
AquaCultureRd_TON_12.03.25_LS,TON,2435,0,false,4,0.57,0.0297,0.0297,295.5,14068,14101,0
AquaCultureRd_TON_12.03.25_LS,TON,2436,0,false,1,0.02,0.0209,0.0209,823.6,14080,14080,0
AquaCultureRd_TON_12.03.25_LS,TON,2437,0,false,1,0.02,0.0292,0.0292,296.1,14097,14097,0
AquaCultureRd_TON_12.03.25_LS,TON,2438,0,false,1,0.02,0.041,0.041,323.3,14101,14101,0
AquaCultureRd_TON_12.03.25_LS,TON,2439,0,false,1,0.02,0.0391,0.0391,256.6,14101,14101,0
AquaCultureRd_TON_12.03.25_LS,TON,2440,0,false,4,0.02,0.0257,0.0257,255.6,14101,14101,0
AquaCultureRd_TON_12.03.25_LS,TON,2441,0,false,1,0.02,0.1136,0.1136,180.4,14252,14252,0
AquaCultureRd_TON_12.03.25_LS,TON,2442,0,false,1,0.02,0.0369,0.0369,534.4,14392,14392,0
AquaCultureRd_TON_12.03.25_LS,TON,2443,0,false,1,0.02,0.075,0.075,207.5,14409,14409,0
AquaCultureRd_TON_12.03.25_LS,TON,2444,0,false,1,0.02,0.0681,0.0681,193.5,14447,14447,0
AquaCultureRd_TON_12.03.25_LS,TON,2445,0,false,1,0.02,0.0408,0.0408,3552.4,14556,14556,0
AquaCultureRd_TON_12.03.25_LS,TON,2446,0,false,1,0.02,0.021,0.021,141.0,14637,14637,0
AquaCultureRd_TON_12.03.25_LS,TON,2447,0,false,2,0.03,0.0209,0.0209,864.6,14657,14658,0
AquaCultureRd_TON_12.03.25_LS,TON,2448,0,false,1,0.02,0.0544,0.0544,286.9,14670,14670,0
AquaCultureRd_TON_12.03.25_LS,TON,2449,0,false,2,0.03,0.0322,0.0322,335.6,14674,14675,0
AquaCultureRd_TON_12.03.25_LS,TON,2450,0,false,1,0.02,0.0377,0.0377,537.6,14689,14689,0
AquaCultureRd_TON_12.03.25_LS,TON,2451,0,false,1,0.02,0.0361,0.0361,444.3,14693,14693,0
AquaCultureRd_TON_12.03.25_LS,TON,2452,0,false,1,0.02,0.047,0.047,4032.2,14729,14729,0
AquaCultureRd_TON_12.03.25_LS,TON,2453,0,false,1,0.02,0.1725,0.1725,5729.3,14732,14732,0
AquaCultureRd_TON_12.03.25_LS,TON,2454,0,false,8,0.35,0.033,0.04,169.4,14777,14797,0
AquaCultureRd_TON_12.03.25_LS,TON,2455,0,false,13,0.07,0.0383,0.0557,338.7,14778,14781,0
AquaCultureRd_TON_12.03.25_LS,TON,2456,0,false,10,0.12,0.1067,0.1706,421.8,14787,14793,0
AquaCultureRd_TON_12.03.25_LS,TON,2457,0,false,1,0.02,0.06,0.06,403.0,14814,14814,0
AquaCultureRd_TON_12.03.25_LS,TON,2458,0,false,3,0.05,0.0298,0.0298,951.5,14858,14860,0
AquaCultureRd_TON_12.03.25_LS,TON,2459,0,false,1,0.02,0.0398,0.0398,263.1,14860,14860,0
AquaCultureRd_TON_12.03.25_LS,TON,2460,0,false,1,0.02,0.0218,0.0218,237.1,14880,14880,0
AquaCultureRd_TON_12.03.25_LS,TON,2461,0,false,1,0.02,0.0211,0.0211,740.5,14938,14938,0
